,gameid,white_id,white_rating,white_country,white_games,white_win_last_10,white_inaccuracies,white_mistakes,white_blunder,white_acpl,black_id,black_rating,black_country,black_games,black_win_last_10,black_inaccuracies,black_mistakes,black_blunder,black_acpl,game_type,opening,winner,win_by
3730,kFeralQu,areen201024,1666,IN,194.0,8,1,0,0,9,khabichess,1997,UA,378.0,3,3,2,0,34,rapid,Scandinavian Defense: Modern Variation,white,resign
3731,vP5eYbeW,areen201024,1654,IN,194.0,7,0,0,1,12,odintsov1994,2008,BY,627.0,3,2,3,1,33,rapid,Caro-Kann Defense: Exchange Variation,white,resign
3732,daosKfqz,gawd141,1592,IL,408.0,6,6,3,0,51,areen201024,1648,IN,194.0,6,1,0,0,15,rapid,Italian Game: Deutz Gambit,black,resign
3733,BwVcmnj5,areen201024,1616,IN,897.0,3,3,5,1,40,harry__osborn,2059,US,1201.0,6,2,1,3,58,blitz,Four Knights Game: Italian Variation,white,mate
3734,BJRGZeYN,areen201024,1597,IN,897.0,1,4,2,2,20,techies_omega,1968,PE,182.0,6,7,4,1,33,blitz,Four Knights Game: Italian Variation,white,mate
3735,mf8ImRcn,andrey_tarasenko,1763,RU,1470.0,6,5,5,3,85,blackmadking,1747,GB,11052.0,3,6,4,4,102,blitz,Grob Opening,white,outoftime
3736,lS4KdQdK,blackmadking,1746,GB,11052.0,2,4,1,11,109,mdrakibul13,1728,BD,547.0,6,11,4,6,93,blitz,Italian Game: Two Knights Defense,black,resign
3737,cZKuRygf,blackmadking,1751,GB,11052.0,3,0,2,6,78,chessoak,1764,US,2744.0,3,3,2,3,59,blitz,"Italian Game: Two Knights Defense, Steinitz Variation",black,resign
3738,AlNZglms,zhuoziyao,1693,SG,4195.0,3,2,2,2,45,blackmadking,1750,GB,11052.0,5,7,1,2,79,blitz,Alekhine Defense: Maróczy Variation,white,resign
3739,VSFLKMeg,kirsche45711,1729,DE,3819.0,4,9,4,6,60,blackmadking,1750,GB,11052.0,5,8,4,5,76,blitz,Alekhine Defense: Two Pawn Attack,white,outoftime
3740,w0OJGgkA,csarge,1821,CA,3463.0,4,1,1,0,21,blackmadking,1750,GB,11052.0,4,2,1,1,88,blitz,Sicilian Defense: Najdorf Variation,white,resign
3741,5sE9nCuh,richmondpunk,1755,MX,3425.0,7,4,1,2,89,blackmadking,1772,GB,11052.0,3,4,0,3,144,blitz,Sicilian Defense: Closed,white,outoftime
3742,SLWoCnfM,fadelabdo,1764,EG,2352.0,7,0,1,0,25,blackmadking,1800,GB,11052.0,2,0,1,2,78,blitz,"Sicilian Defense: Najdorf Variation, Opocensky Variation",white,resign
3743,uCVkX6g0,robertjamefischer,1663,IN,350.0,5,2,0,2,74,dehanzero,1588,ZA,6109.0,3,2,1,2,117,bullet,King's Indian Defense,white,resign
3744,S0j834z0,edpolley17,1637,GB,584.0,7,0,0,4,73,dehanzero,1640,ZA,1095.0,7,2,2,2,43,blitz,"Caro-Kann Defense: Classical Variation, Main Line",black,resign
3745,InWBj4kb,passat17,1696,UA,38224.0,3,2,3,1,44,dehanzero,1670,ZA,6109.0,4,1,2,3,64,bullet,Polish Opening: Czech Defense,white,outoftime
3746,cUFMPvOV,arpitnayak,1684,IN,5284.0,5,1,0,4,84,dehanzero,1664,ZA,6109.0,4,0,0,4,49,bullet,Caro-Kann Defense: Exchange Variation,black,resign
3747,AVq1mkuB,bbakytov,2018,KZ,5387.0,3,5,3,5,103,dakshin012,1681,IN,633.0,7,3,1,7,119,blitz,Sicilian Defense: Richter-Rauzer Variation,black,outoftime
3748,z1EpHPZD,g____rahul,1888,IN,4080.0,3,6,1,6,139,dakshin012,1578,IN,633.0,6,3,2,7,116,blitz,Indian Defense,black,outoftime
3749,MAPVLRZH,supersayian,2255,IN,8607.0,4,7,5,2,76,dakshin012,1567,IN,633.0,8,4,2,7,88,blitz,Sicilian Defense: Closed,black,outoftime
3750,HLs0p8ma,kaluganka,1965,RU,44.0,7,1,4,5,89,dakshin012,1819,IN,1265.0,7,8,3,4,113,rapid,Yusupov-Rubinstein System,white,resign
3751,PiLTb1vW,karl_kaefer,2159,DE,7150.0,5,3,1,0,36,luzian23,2190,IN,624.0,5,1,0,0,23,rapid,Sicilian Defense: Closed,white,resign
3752,S4EPB7MF,luzian23,2179,IN,624.0,5,2,2,2,56,esauwoira,1867,UG,386.0,8,2,0,3,99,rapid,Scotch Game: Potter Variation,white,resign
3753,3m3AVeFZ,luzian23,2185,IN,624.0,6,3,1,2,52,sadistictushi,2206,IN,941.0,6,1,0,0,20,rapid,Scandinavian Defense: Mieses-Kotroc Variation,black,resign
3754,IEi6xt07,taurenchief,2403,DE,1938.0,7,3,1,0,25,luzian23,2181,IN,624.0,7,2,0,0,14,rapid,Zukertort Opening: Sicilian Invitation,draw,draw
3755,l8bh2VX2,luzian23,2177,IN,624.0,6,3,0,1,10,ekasatria,2163,ID,2198.0,3,0,2,1,12,rapid,French Defense: Burn Variation,draw,draw
3756,3ESbK5lO,kishore_naidoo,1642,IN,818.0,8,4,5,3,98,baldorias,1641,ID,17757.0,6,2,4,1,58,bullet,Nimzo-Larsen Attack: Classical Variation,black,mate
3757,WgTYbxdN,kishore_naidoo,1769,IN,1036.0,6,3,2,5,113,rotatef,1758,SE,2785.0,5,2,2,4,78,blitz,Nimzo-Larsen Attack: Modern Variation,black,resign
3758,g7spfFHm,denyas,1139,RU,74.0,5,4,3,3,45,arena540,1619,IR,956.0,5,9,0,5,67,bullet,Owen Defense: Smith Gambit,white,mate
3759,DTWOtURi,asclepio92,1497,CU,607.0,5,6,3,3,54,arena540,1710,IR,417.0,5,6,2,2,32,blitz,English Defense,black,outoftime
3760,p6RMhKq5,asclepio92,1496,CU,607.0,6,6,2,4,62,arena540,1707,IR,417.0,5,3,3,3,38,blitz,English Defense,black,mate
3761,nSbDUVWj,orcawin,1831,CZ,4328.0,8,5,2,3,96,arena540,1657,IR,956.0,6,4,2,5,116,bullet,Owen Defense,white,mate
3762,wEAl1057,shifeiping,1415,US,996.0,3,1,3,0,31,arena540,1659,IR,956.0,4,7,2,0,46,bullet,Queen's Indian Defense: Kasparov Variation,black,outoftime
3763,TW7sVYki,arena540,1646,IR,956.0,3,1,6,2,88,levani111,1668,GE,3182.0,6,4,2,2,68,bullet,Nimzo-Larsen Attack,white,outoftime
3764,eAmsKh4s,arena540,1645,IR,956.0,4,6,2,1,47,nathan826,2095,US,5351.0,5,2,1,1,22,bullet,Nimzo-Larsen Attack: English Variation,black,outoftime
3765,xvXnL9OB,gilevich,2498,RU,116752.0,5,3,0,0,24,arena540,1642,IR,956.0,5,7,2,1,48,bullet,Zukertort Opening: Queenside Fianchetto Variation,white,outoftime
3766,rmRovHGm,gmnurlintang,1561,ID,2223.0,5,0,0,4,145,gauthambalaji,1548,IN,108.0,6,1,1,1,65,bullet,Nimzowitsch Defense,black,mate
3767,tYBAwx5K,ruimpradana,1531,BR,2391.0,6,5,1,2,78,gmnurlintang,1527,ID,2223.0,3,4,2,1,68,bullet,Indian Defense,white,outoftime
3768,PItZhXZK,gmnurlintang,1594,ID,2223.0,6,2,0,2,38,artem_piv,1657,RU,1001.0,6,2,0,5,87,bullet,Vienna Game: Vienna Gambit,white,mate
3769,OBEyo77T,gmnurlintang,1611,ID,2223.0,6,5,1,3,107,alex31100,1685,FR,247.0,3,4,4,4,139,bullet,Vienna Game: Vienna Gambit,black,outoftime
3770,PAq9SRUR,evucissio,1495,LV,119.0,3,1,1,1,25,marislatvia1,1697,LV,539.0,3,0,1,2,58,blitz,Sicilian Defense: Dragon Variation,white,resign
3771,zuHVSmpY,wwrs_pd,1517,LV,10.0,4,6,1,1,57,marislatvia1,1716,LV,539.0,3,2,2,3,90,blitz,Sicilian Defense: Closed,white,resign
3772,6aViIQL0,marislatvia1,1738,LV,539.0,2,3,3,11,191,super-bobslejs,968,LV,325.0,4,3,2,10,163,blitz,Scotch Game,black,mate
3773,YuvvFpHi,sasha2006,1780,LV,379.0,4,2,1,2,46,marislatvia1,1822,LV,285.0,4,2,0,2,79,rapid,Indian Defense: Wade-Tartakower Defense,white,resign
3774,QFtmZ7rK,filips22,1695,LV,284.0,6,9,2,4,80,marislatvia1,1820,LV,285.0,3,4,5,3,65,rapid,Indian Defense: Wade-Tartakower Defense,black,mate
3775,VbZRc9ql,marislatvia1,1825,LV,285.0,3,2,1,3,45,kraudenieks,1602,LV,132.0,5,1,2,4,66,rapid,Ruy Lopez: Berlin Defense,white,resign
3776,j9aOz5CH,elina010407,1521,LV,816.0,5,9,2,5,90,marislatvia1,1853,LV,285.0,4,3,3,4,65,rapid,"Sicilian Defense: Closed, Fianchetto Variation",black,mate
3777,EoJvglxS,marislatvia1,1874,LV,285.0,4,2,0,3,179,reiniszi,1393,LV,133.0,3,1,5,2,116,rapid,Ruy Lopez: Berlin Defense,black,resign
3778,siuENtsr,marislatvia1,1782,LV,539.0,2,5,3,5,93,fuful,1554,DE,510.0,5,5,8,2,69,blitz,Pirc Defense,black,mate
3779,lbslD71b,marislatvia1,1784,LV,539.0,3,1,0,2,81,wermeland,2361,SE,5684.0,8,0,0,0,9,blitz,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",black,resign
3780,I57QK02B,noggis,2454,FI,5547.0,5,0,0,0,14,marislatvia1,1784,LV,539.0,4,0,1,1,51,blitz,Torre Attack,white,resign
3781,i8FYRC2J,shaktiman1,1682,IN,6871.0,8,3,1,1,52,drugstorerockstar,1682,ZA,159.0,6,2,0,0,16,blitz,Queen's Indian Defense,black,resign
3782,V1FBLkZP,shaktiman1,1641,IN,6871.0,2,1,0,0,25,brandbi,1617,NG,6883.0,5,0,1,2,72,blitz,Queen's Gambit Declined,white,mate
3783,Q3NSfPNm,shaktiman1,1641,IN,6871.0,2,3,1,7,126,cantinflas777,1661,CL,3845.0,6,8,1,4,104,blitz,Slav Defense: Exchange Variation,black,mate
3784,LsUhJ3a1,kane631,1593,US,5233.0,7,2,0,3,59,shaktiman1,1530,IN,1967.0,6,2,2,2,45,bullet,English Opening: Anglo-Indian Defense,black,resign
3785,934Cq8hW,fabiofc86,1853,BR,3985.0,3,7,3,5,79,mrsoni67,1859,IN,963.0,7,8,1,5,62,rapid,Sicilian Defense: Alapin Variation,black,outoftime
3786,0KAJFmWy,nonkers1,1822,US,1578.0,2,6,2,2,48,mrsoni67,1846,IN,963.0,6,4,1,1,32,rapid,Sicilian Defense: Staunton-Cochrane Variation,black,resign
3787,HJQaUQQA,mrsoni67,1834,IN,963.0,5,3,1,1,32,agorkemseyhanli1e,1815,TR,1242.0,7,5,2,2,64,rapid,Sicilian Defense: Delayed Alapin,white,mate
3788,VUHAmsZG,mrsoni67,1564,IN,1015.0,5,3,0,1,95,utku75,1611,TR,2700.0,4,3,1,0,28,bullet,Scandinavian Defense: Main Line,black,resign
3789,7mjYoRUx,chrzbz,1639,CH,2343.0,7,6,2,4,96,mrsoni67,1721,IN,2218.0,3,4,3,5,69,blitz,Sicilian Defense: Alapin Variation,black,resign
3790,pPBot0Gd,bob_johnson,1711,KP,2767.0,7,1,1,3,121,mrsoni67,1727,IN,2218.0,4,0,5,3,177,blitz,"Grob Opening: Grob Gambit, Fritz Gambit",white,resign
3791,djgPWiPD,gianpollo,1839,IT,4450.0,5,5,3,6,77,mrsoni67,1807,IN,963.0,4,6,2,4,71,rapid,Sicilian Defense: Bowdler Attack,black,resign
3792,o1pfsipH,iraj_jalali,1811,IR,12144.0,6,6,3,3,89,mrsoni67,1820,IN,963.0,5,5,1,6,122,rapid,Indian Defense: Tartakower Attack,white,resign
3793,nuF1tL4a,mrsoni67,1808,IN,963.0,4,2,0,0,16,cris_paul03,1779,PH,299.0,5,5,1,1,42,rapid,Scandinavian Defense: Blackburne Gambit,white,mate
3794,SMBJsd1S,entruck0,1733,DE,1519.0,7,1,0,3,68,tardisian,2120,DE,1119.0,10,0,2,3,98,rapid,Caro-Kann Defense: Advance Variation,white,mate
3795,iqxNrHwE,entruck0,1712,DE,1519.0,7,0,3,4,129,kilianosaurus-rex,1372,DE,572.0,7,2,2,4,96,rapid,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",black,mate
3796,A3X1OQpS,entruck0,1712,DE,1519.0,7,3,1,1,44,jixisino,1549,CN,412.0,6,2,1,3,55,rapid,Caro-Kann Defense: Advance Variation,white,resign
3797,tIBIhtyW,entruck0,1701,DE,1519.0,6,4,2,3,50,semihdemir,2042,TR,21167.0,9,9,2,1,48,rapid,Scandinavian Defense: Modern Variation,draw,draw
3798,H1BedLUX,entruck0,1710,DE,1519.0,4,8,1,2,35,indickahra,1823,SK,7725.0,5,3,2,1,23,rapid,Sicilian Defense: Open,black,mate
3799,fHOKj6WU,neptune896,1784,CN,2812.0,6,2,1,3,41,tanveer1234567890,1756,AU,2919.0,5,2,4,3,62,blitz,Modern Defense: Standard Line,white,mate
3800,fuDaKwlv,tanveer1234567890,1754,AU,2919.0,4,4,0,1,64,joaopaulo9483,1794,BR,2223.0,4,2,0,0,33,blitz,King's Knight Opening: Normal Variation,black,resign
3801,Gtw4Nff8,jariikonen,1835,FI,4234.0,5,1,0,1,18,tanveer1234567890,1734,AU,2919.0,5,3,2,1,72,blitz,Van't Kruijs Opening,white,resign
3802,hAReUQVs,sircheckalot,1790,AT,5729.0,6,3,1,4,67,tanveer1234567890,1743,AU,2919.0,6,1,1,2,36,blitz,"Nimzo-Indian Defense: Normal Variation, Ragozin Variation",black,mate
3803,7B6B2rRu,hilares,2001,FR,5157.0,8,0,2,3,75,tanveer1234567890,1943,AU,1116.0,1,1,0,5,99,rapid,Slav Defense: Exchange Variation,white,resign
3804,K4MMqip9,sibimohan30,2029,IN,1109.0,7,9,1,1,28,tanveer1234567890,1989,AU,1116.0,3,6,0,3,47,rapid,Modern Defense,white,resign
3805,Y2JvjtDu,wizardxx7,2071,NL,1230.0,4,2,0,3,90,vickjason,2136,NG,1230.0,9,4,1,2,58,rapid,"Indian Defense: Budapest Defense, Adler Variation",black,resign
3806,wQOaZxXG,vickjason,2131,NG,1230.0,9,6,2,2,58,wizardxx7,2076,NL,1230.0,5,3,1,3,69,rapid,Caro-Kann Defense: Two Knights Attack,white,outoftime
3807,71Mbe9uK,wizardxx7,2081,NL,1230.0,6,1,0,1,73,vickjason,2126,NG,1230.0,9,1,1,0,44,rapid,Queen's Gambit Declined: Cambridge Springs Defense,black,resign
3808,jQSgq2ac,vickjason,2120,NG,1230.0,8,4,2,2,65,wizardxx7,2086,NL,1230.0,6,4,1,3,92,rapid,Caro-Kann Defense: Two Knights Attack,white,resign
3809,PTj0d2nR,avelpic,2064,FR,7984.0,6,3,0,2,67,wizardxx7,2070,NL,1230.0,4,0,0,1,34,rapid,"Caro-Kann Defense: Accelerated Panov Attack, Van Weersel Attack",black,resign
3810,8k1klhxH,wizardxx7,2051,NL,1230.0,5,0,0,0,9,dadrules,2009,US,1183.0,4,1,0,1,65,rapid,"Indian Defense: Budapest Defense, Adler Variation",white,resign
3811,ZnRbrhVe,soggyolive,2064,US,534.0,4,2,2,3,92,wizardxx7,2044,NL,1230.0,4,3,0,3,66,rapid,Queen's Pawn Game: Chigorin Variation,black,resign
3812,cec17D5h,wizardxx7,2050,NL,1230.0,5,4,1,1,67,foufopoulos,2061,GR,2494.0,6,2,1,0,22,rapid,Semi-Slav Defense: Accelerated Move Order,black,resign
3813,fOTRwKyj,diegol10,1946,CL,1764.0,8,5,2,2,56,wizardxx7,2023,NL,1230.0,7,7,3,0,29,rapid,Caro-Kann Defense: Breyer Variation,black,outoftime
3814,RBeE7cXp,kundedavid,2001,NG,619.0,5,5,6,4,76,hitman047,2036,IN,879.0,4,11,6,4,62,rapid,Horwitz Defense,black,resign
3815,o1pljYh6,br12,1989,UA,5206.0,3,0,0,1,42,kundedavid,2001,NG,619.0,5,0,0,2,144,rapid,Italian Game: Anti-Fried Liver Defense,white,resign
3816,8LFCA5Fj,kundedavid,2001,NG,619.0,5,9,1,2,41,br12,1989,UA,5206.0,4,7,1,3,41,rapid,Indian Defense,stalemate,stalemate
3817,gbBcjoUT,totachess,2156,NG,1034.0,8,0,1,0,27,kundedavid,2018,NG,619.0,5,5,1,1,70,rapid,Four Knights Game: Spanish Variation,white,mate
3818,22lJlxni,josecueto64,1629,PE,1294.0,5,3,1,0,43,kundedavid,1609,NG,815.0,6,3,1,1,69,bullet,King's Pawn Game: Busch-Gass Gambit,white,outoftime
3819,c8p5lsXk,fferer,1890,IT,29687.0,4,3,2,9,113,cos_ryuzaki,1878,BY,212.0,5,3,2,7,103,rapid,Sicilian Defense: Smith-Morra Gambit,black,mate
3820,lAFtsvFp,cos_ryuzaki,1732,BY,764.0,6,5,1,5,78,drache832,1734,DE,5826.0,4,3,1,4,62,bullet,Queen's Pawn Game: Mason Variation,black,mate
3821,BJyjudyo,cos_ryuzaki,1709,BY,764.0,6,3,2,8,118,mayurkshah72,1714,IN,7663.0,6,3,1,7,94,bullet,Indian Defense,black,outoftime
3822,rAkgnvnb,cos_ryuzaki,1891,BY,212.0,8,7,4,4,63,givan,1999,IT,1835.0,8,10,2,5,49,rapid,Queen's Pawn Game,black,mate
3823,NTR2g7r8,aquilestupo,1664,MX,3603.0,3,0,3,1,52,cos_ryuzaki,1621,BY,1087.0,5,5,2,2,103,blitz,Sicilian Defense: Mengarini Variation,white,mate
3824,c1V7OqK0,kakashi9359,1906,IN,736.0,2,0,2,3,82,cos_ryuzaki,1852,BY,212.0,8,2,3,1,46,rapid,Sicilian Defense: Taimanov Variation,black,resign
3825,YcGVcXto,luke_landwalker,1469,US,1319.0,4,3,0,2,34,hamzahk,1482,MA,1765.0,4,6,1,3,74,bullet,French Defense: King's Indian Attack,white,mate
3826,OZH0cZ6f,hamzahk,1462,MA,1765.0,4,4,1,6,71,sethab16,1503,US,4032.0,4,2,2,6,70,bullet,Mikenas Defense: Lithuanian Variation,black,outoftime
3827,7Euiq83S,quickandpainless,1483,GB,1383.0,4,4,1,2,37,hamzahk,1452,MA,1765.0,3,7,1,3,50,bullet,Scotch Game: Schmidt Variation,white,outoftime
3828,SO8qXvrL,tonynicosia,1745,FR,1839.0,5,2,0,0,23,rstimung,1668,IN,2308.0,2,2,2,0,44,blitz,Sicilian Defense: Najdorf Variation,white,outoftime
3829,oOYO4S1a,rstimung,1696,IN,2308.0,4,3,4,4,99,chokter,1599,RU,443.0,3,4,3,5,99,blitz,Three Knights Opening: Steinitz Defense,black,outoftime
3830,DUJQOlx1,ericpiras99,1351,IT,1552.0,2,1,0,5,123,rstimung,1841,IN,502.0,7,3,1,1,81,rapid,"Sicilian Defense: Canal Attack, Main Line",black,mate
3831,EFS94xKc,rstimung,1660,IN,2308.0,7,3,4,3,150,nzzdievas,1651,LT,1052.0,5,2,2,3,101,blitz,Sicilian Defense: Marshall Counterattack,black,resign
3832,HfMp2oEk,rstimung,1311,IN,665.0,7,6,2,3,51,whesss,1928,RU,1895.0,5,6,2,3,76,bullet,Sicilian Defense: Hyperaccelerated Pterodactyl,white,mate
3833,dUv4JEM6,ludwigferreras2013,1685,ES,969.0,7,2,0,1,44,rstimung,1297,IN,665.0,6,1,0,1,21,bullet,Caro-Kann Defense,black,mate
3834,E8VHuJGY,hanansandeep,1794,IN,25.0,6,4,1,2,47,rishabhjain2006,1812,IN,3132.0,3,2,0,4,76,rapid,Italian Game: Two Knights Defense,white,resign
3835,UE8zJRhh,graywolf2020,1398,RU,976.0,2,7,1,1,30,rishabhjain2006,1824,IN,3132.0,4,5,0,1,35,rapid,King's Pawn Game: Wayward Queen Attack,stalemate,stalemate
3836,qcQhnJBl,rishabhjain2006,1717,IN,3697.0,5,4,2,3,52,abhyuday058,1409,IN,416.0,4,3,4,5,76,blitz,King's Pawn Game: Damiano Defense,black,outoftime
3837,8NG8VFoJ,nay6789,2036,BG,1761.0,5,6,0,2,55,hughb,1955,IE,439.0,5,2,3,2,57,rapid,Sicilian Defense: McDonnell Attack,draw,draw
3838,iHw8O2y0,hughb,1801,IE,1946.0,3,2,1,2,108,alainelhajj9,1892,LB,2106.0,5,3,0,2,64,blitz,"Ruy Lopez: Exchange Variation, King's Bishop Variation",black,mate
3839,a2XNYScL,hughb,1787,IE,1148.0,3,3,2,1,87,askew99,1771,ES,46637.0,7,7,2,1,66,bullet,English Opening: King's English Variation,black,outoftime
3840,53zGtn6H,berkerlp,1931,TR,1013.0,5,3,6,4,85,hughb,1939,IE,439.0,3,1,2,7,84,rapid,"Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubov Variation",draw,draw
3841,e9EOYXwC,hughb,1954,IE,439.0,4,2,3,5,66,ahmed01go,1950,EG,540.0,5,3,3,5,62,rapid,"Sicilian Defense: Sozin Attack, Main Line",black,outoftime
3842,VcZYEODz,hughb,1803,IE,1946.0,5,0,0,2,83,jacksilver,1752,US,4002.0,5,0,0,3,182,blitz,Sicilian Defense: Smith-Morra Gambit,white,resign
3843,YGUMS8Fs,benrabia11,1725,TN,3144.0,3,3,4,4,62,alexandrern36,2202,BR,3729.0,4,6,3,1,36,blitz,Sicilian Defense: Najdorf Variation,black,resign
3844,K7GcFRym,pegas5,2017,RU,231.0,8,8,4,3,67,benrabia11,1729,TN,1022.0,6,9,2,5,88,rapid,Neo-Grünfeld Defense: Non- or Delayed Fianchetto,white,mate
3845,eJydoRtt,carlcapul25,1900,PH,21.0,5,1,0,0,17,benrabia11,1707,TN,1022.0,4,2,1,2,62,rapid,"Sicilian Defense: Sozin Attack, Flank Variation",white,mate
3846,VmSxTGdm,benrabia11,1701,TN,1022.0,5,5,0,2,70,josip_buje,2491,HR,2650.0,9,2,1,0,33,rapid,Queen's Pawn Game: Mason Variation,black,mate
3847,ymdcfIws,dragan961,2474,RS,19489.0,8,1,1,1,20,benrabia11,1735,TN,3144.0,4,2,2,2,47,blitz,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",white,resign
3848,lF9LZHHF,kpt_aa,2081,GE,164.0,2,5,1,4,67,benrabia11,1695,TN,1022.0,3,9,0,2,41,rapid,Sicilian Defense: McDonnell Attack,black,mate
3849,7Hxt56Al,ksonu,1698,IN,8188.0,4,3,2,2,46,racballwillie,1681,US,2217.0,3,3,0,4,75,blitz,Russian Game: Italian Variation,white,timeout
3850,6aAdUvFl,racballwillie,1713,US,521.0,5,8,2,7,86,bogdan_2008,1688,UA,552.0,2,6,4,6,70,rapid,Queen's Pawn Game: Mason Variation,black,mate
3851,Teo65BcS,amr914,1627,EG,1409.0,5,2,1,1,39,racballwillie,1636,US,2217.0,7,3,1,3,92,blitz,Indian Defense,white,mate
3852,nYnIpDot,racballwillie,1627,US,2217.0,3,2,1,6,101,aryastable,1617,IN,2970.0,2,4,1,6,71,blitz,Queen's Pawn Game: Mason Variation,black,mate
3853,AwgSB3FX,blitzfitz,1590,GB,3596.0,5,6,3,7,60,racballwillie,1616,US,2217.0,4,4,6,6,52,blitz,Russian Game: Stafford Gambit,black,mate
3854,w4nlRVKW,thelastwhitepawn,1621,VE,2624.0,5,1,3,2,71,racballwillie,1627,US,2217.0,3,3,4,3,137,blitz,Englund Gambit Declined: Reversed French,white,resign
3855,t6zFaWEF,thompu89,1623,IN,13901.0,4,1,0,0,22,trumanharper,1606,US,1154.0,3,4,1,1,69,bullet,Italian Game: Schilling-Kostic Gambit,white,mate
3856,c6meNvHN,trumanharper,1628,US,3407.0,3,6,1,2,53,tutirahayusinuhaji,2015,ID,20208.0,4,7,2,2,55,blitz,Pirc Defense,white,outoftime
3857,tt1TYBDh,anupg2704,1618,IN,10399.0,3,5,2,1,87,trumanharper,1632,US,1154.0,5,5,1,0,38,bullet,Mieses Opening,black,resign
3858,3i7Gz7gv,trumanharper,1624,US,322.0,7,8,6,3,84,rutzzzzzzz,1681,IN,2176.0,7,12,2,8,108,rapid,"English Opening: Four Knights System, Nimzowitsch Variation",white,mate
3859,1jrEp0YU,cboss5,1666,US,11006.0,6,1,0,2,111,trumanharper,1619,US,1154.0,3,3,0,3,77,bullet,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",black,mate
3860,9uKESQsn,sunay1980,1544,TR,278.0,9,3,0,0,25,trumanharper,1629,US,322.0,4,4,1,1,45,rapid,Ruy Lopez: Exchange Variation,white,resign
3861,t9s7ci7G,supercaju,1593,AR,4936.0,6,8,1,2,41,trumanharper,1628,US,322.0,4,5,1,0,9,rapid,Englund Gambit,black,mate
3862,llj1or1t,trumanharper,1617,US,3407.0,6,3,0,0,21,kaleem_jagirani,1539,PK,4510.0,6,1,2,2,40,blitz,Ruy Lopez: Steinitz Defense,white,mate
3863,sVcEJuJ2,trumanharper,1585,US,3407.0,1,5,4,3,108,santibecche,1586,AR,1887.0,6,3,2,2,77,blitz,Sicilian Defense: Chekhover Variation,black,outoftime
3864,cmjjDaKZ,mielnik,1798,PL,626.0,6,2,0,3,82,pnm456,1688,GB,122.0,4,4,3,1,53,rapid,"French Defense: Advance Variation, Paulsen Attack",black,resign
3865,huiZKrTe,mielnik,1667,PL,2063.0,3,2,2,1,66,svisthorsky,1665,CZ,18488.0,7,1,0,0,5,blitz,"Vienna Game: Vienna Gambit, Steinitz Gambit, Knight Variation",black,mate
3866,JgGzag9T,ricksanches,1578,LK,6377.0,4,4,1,6,137,mielnik,1575,PL,2063.0,4,4,2,4,118,blitz,"Scotch Game: Scotch Gambit, Dubois Réti Defense",black,resign
3867,lsekDr4q,barbarian_legion,1757,DE,11952.0,7,5,1,9,115,greghouseee,1675,TR,910.0,4,4,3,11,137,blitz,Sicilian Defense: McDonnell Attack,white,resign
3868,qkoUFJcJ,barbarian_legion,1751,DE,11952.0,6,2,2,4,67,shlok_g06,1775,IN,4010.0,5,6,2,6,85,blitz,Caro-Kann Defense,white,resign
3869,WY3Lftx7,michaelkael01,1691,FR,1113.0,7,2,4,2,50,barbarian_legion,1712,DE,11952.0,5,3,2,5,78,blitz,Caro-Kann Defense: Exchange Variation,black,outoftime
3870,Nvz0DNIZ,ludey,1713,DE,2416.0,7,3,3,5,88,barbarian_legion,1716,DE,11952.0,7,4,2,5,62,blitz,"King's Gambit Accepted: Salvio Gambit, Silberschmidt Defense",black,resign
3871,RAojnCcc,yigitozgrr,1695,TR,1776.0,5,1,0,1,36,barbarian_legion,1696,DE,11952.0,3,1,1,2,59,blitz,"Caro-Kann Defense: Classical Variation, Main Line",white,resign
3872,WSRx5j4A,barbarian_legion,1730,DE,11952.0,7,5,0,3,90,chessoak,1812,US,2744.0,7,6,1,3,126,blitz,Scotch Game: Schmidt Variation,white,resign
3873,ZcL8cSWS,anterrak,1672,RU,2035.0,3,3,0,1,60,barbarian_legion,1716,DE,11952.0,3,3,0,2,91,blitz,Benoni Defense,white,resign
3874,FPN8jOkT,gurya,1702,RU,151.0,4,4,0,1,42,barbarian_legion,1744,DE,11952.0,5,2,2,2,91,blitz,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",white,resign
3875,YQQk0Hef,ektomorfh,1612,RU,176.0,5,14,4,3,52,alentizyanedmond2011,1602,AM,356.0,4,12,3,3,46,rapid,Queen's Pawn Game: Zukertort Variation,black,mate
3876,bXiFay5n,alentizyanedmond2011,1610,AM,631.0,5,1,0,3,62,annachess2001,2043,RU,2056.0,3,1,2,3,86,blitz,"Italian Game: Two Knights Defense, Traxler Counterattack, King March Line",white,mate
3877,6ASqBvhT,vasilije1,1613,BA,2694.0,2,4,0,1,41,alentizyanedmond2011,1597,AM,631.0,4,2,0,0,16,blitz,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",black,resign
3878,T6u9f6Xa,skelethoofd,1502,NL,421.0,7,3,1,3,144,alentizyanedmond2011,1531,AM,892.0,6,3,1,3,117,bullet,Nimzo-Larsen Attack: Classical Variation,black,mate
